Time,Throttle,Brake,Steering,Speed
8.914,0.000,0.000,0.000,0.000
8.937,0.000,0.000,0.000,0.000
8.960,0.000,0.000,0.000,0.000
8.984,0.000,0.000,0.000,0.000
9.008,0.000,0.000,0.000,0.000
9.030,0.000,0.000,0.000,0.000
9.052,0.000,0.000,0.000,0.000
9.077,0.000,0.000,0.000,0.000
9.100,0.000,0.000,0.000,0.000
9.123,0.000,0.000,0.000,0.000
9.145,0.000,0.000,0.000,0.000
9.168,0.000,0.000,0.000,0.000
9.190,0.000,0.000,0.000,0.000
9.214,0.000,0.000,0.000,0.000
9.236,0.000,0.000,0.000,0.000
9.258,0.000,0.000,0.000,0.000
9.281,0.000,0.000,0.000,0.000
9.305,0.000,0.000,0.000,0.000
9.328,0.000,0.000,0.000,0.000
9.350,0.000,0.000,0.000,0.000
9.373,0.000,0.000,0.000,0.000
9.397,0.000,0.000,0.000,0.000
9.420,0.000,0.000,0.000,0.000
9.442,0.000,0.000,0.000,0.000
9.466,0.000,0.000,0.000,0.000
9.488,0.000,0.000,0.000,0.000
9.512,0.000,0.000,0.000,0.000
9.535,0.000,0.000,0.000,0.000
9.557,0.000,0.000,0.000,0.000
9.581,0.000,0.000,0.000,0.000
9.609,0.000,0.000,0.000,0.000
9.636,0.000,0.000,0.000,0.000
9.663,0.000,0.000,0.000,0.000
9.692,0.000,0.000,0.000,0.000
9.719,0.000,0.000,0.000,0.000
9.744,0.000,0.000,0.000,0.000
9.770,0.000,0.000,0.000,0.000
9.793,0.000,0.000,0.000,0.000
9.816,0.000,0.000,0.000,0.000
9.842,0.000,0.000,0.000,0.000
9.868,0.000,0.000,0.000,0.000
9.893,0.000,0.000,0.000,0.000
9.917,0.000,0.000,0.000,0.000
9.939,0.000,0.000,0.000,0.000
9.963,0.000,0.000,0.000,0.000
9.986,0.000,0.000,0.000,0.000
10.009,0.000,0.000,0.000,0.000
10.031,0.000,0.000,0.000,0.000
10.058,0.000,0.000,0.000,0.000
10.084,0.000,0.000,0.000,0.000
10.110,0.000,0.000,0.000,0.000
10.132,0.000,0.000,0.000,0.000
10.154,0.000,0.000,0.000,0.000
10.175,0.000,0.000,0.000,0.000
10.198,0.000,0.000,0.000,0.000
10.220,0.000,0.000,0.000,0.000
10.242,0.000,0.000,0.000,0.000
10.264,0.000,0.000,0.000,0.000
10.287,0.000,0.000,0.000,0.000
10.309,0.000,0.000,0.000,0.000
10.331,0.000,0.000,0.000,0.000
10.358,0.000,0.000,0.000,0.000
10.382,0.000,0.000,0.000,0.000
10.409,0.000,0.000,0.000,0.000
10.435,0.000,0.000,0.000,0.000
